iteration,value
1,0.0
2,0.5293740189227962
3,0.6706575777905244
4,0.9100940131572581
5,1.1886868634511507
6,1.4384142935957542
7,1.5795729551585678
8,1.8078302813805798
9,1.9513694652903033
10,2.1028043862585872
11,2.224176669227576
12,2.297783548120957
13,2.416545375554935
14,2.506877280189692
15,2.5772066148154793
16,2.6780594707324537
17,2.74653711904993
18,2.82565636884775
19,2.9091294240470416
20,2.9782341635990472
21,3.051111917575331
22,3.114143818199767
23,3.185959175124232
24,3.2190291149403136
25,3.294322880042614
26,3.356977525053415
27,3.358990443014245
28,3.4071213992970284
29,3.494643158881664
30,3.522443074590594
31,3.5138584322689206
32,3.5676347534031607
33,3.600825045910507
34,3.6397737548581377
35,3.6845543734151507
36,3.719649785341221
37,3.7623210199870565
38,3.8295058639642234
39,3.841837964506193
40,3.847667116273354
41,3.8666221800621434
42,3.8777771211320085
43,3.9358266147184566
44,3.938919038358202
45,3.953395430127029
46,3.981400220588062
47,3.973020053489389
48,3.9993946150949093
49,4.034587784781003
50,4.055174165898835
51,4.087819857713726
52,4.091540521412985
53,4.101236817328598
54,4.096221874162452
55,4.119282545920774
56,4.148226765736303
57,4.166300827116426
58,4.247698487521756
59,4.22254546549875
60,4.249243622462049
61,4.279667112331914
62,4.28074247737034
63,4.305798239290753
64,4.316297629287935
65,4.331530952522398
66,4.360885250962432
67,4.379934166095376
68,4.37247388550479
69,4.394562103188116
70,4.420629728482464
71,4.4233858820282
72,4.429848401542982
73,4.421369556971852
74,4.427676682614951
75,4.462847166016642
76,4.431019558341464
77,4.431096340742297
78,4.47565076251486
79,4.501285491716223
80,4.5067783234667305
81,4.514258724066155
82,4.501540379941323
83,4.526103944507966
84,4.535921649314261
85,4.545419814653032
86,4.5663788780578205
87,4.557691149807103
88,4.542804448379385
89,4.537930192287474
90,4.558599132924752
91,4.5841242088341385
92,4.586211148530024
93,4.579606868062294
94,4.585572208144987
95,4.611763443551639
96,4.632803437083439
97,4.662723045335079
98,4.667576899732722
99,4.660131303584619
100,4.669597127820867
101,4.6794150664256335
102,4.673183534948583
103,4.683427510860022
104,4.692357598432155
105,4.682732448213195
106,4.704270595415858
107,4.685388044938242
108,4.708628108736226
109,4.741078277579958
110,4.750188641094262
111,4.743924325111209
112,4.728940811571276
113,4.750997342232038
114,4.7821196241231165
115,4.794495355458351
116,4.799855561932108
117,4.788070909483187
118,4.805276804594767
119,4.81734948645403
120,4.807483804654199
121,4.828879011155067
122,4.835517347775525
123,4.851499964792261
124,4.833090225529266
125,4.82749582875196
126,4.826591431948214
127,4.864016388354536
128,4.855058923574202
129,4.862434053702336
130,4.844332676689476
131,4.847637611961337
132,4.8852712687035496
133,4.878072944137799
134,4.885232003905944
135,4.8977606459055725
136,4.899795951300966
137,4.89452577868905
138,4.921324398332439
139,4.927296819509855
140,4.896896048221462
141,4.922124225444868
142,4.905411596780022
143,4.909978743290759
144,4.892077633588143
145,4.912038886466871
146,4.9190838100091145
147,4.914212480466289
148,4.915851444738058
149,4.9307616673726145
150,4.916222783072561
151,4.904710000202135
152,4.924495372641898
153,4.901391602216464
154,4.938458512190172
155,4.928540915472745
156,4.958892994277275
157,4.970399320721145
158,4.9856706311886665
159,4.983558573911783
160,4.982675985023909
161,4.963145413563947
162,4.981276311642586
163,5.016683334738426
164,5.001689706934021
165,5.004273652473834
166,5.004490447867157
167,5.0223979356145465
168,5.020764288674978
169,5.020510605546078
170,5.020520865970943
171,4.991717393784788
172,5.01192499464271
173,5.047280355900667
174,5.037386373105456
175,5.032309225281345
176,5.040676652541601
177,5.0461169832383295
178,5.0586314779080475
179,5.08772903509225
180,5.065971439156127
181,5.056945026865419
182,5.0738927220631265
183,5.104175211241516
184,5.098905919783184
185,5.0839183922127305
186,5.08863464763048
187,5.095583809074045
188,5.10878695109127
189,5.106708604574004
190,5.102560040496034
191,5.128017672117753
192,5.126663142161947
193,5.121955754381105
194,5.149268547605277
195,5.142408329895444
196,5.146231710675343
197,5.159082423497745
198,5.1503856184066885
199,5.164567246914196
200,5.161660315818776
