iteration,value
1,0.0
2,0.020000000000000018
3,0.020000000000000018
4,0.020000000000000018
5,-0.019999999999999928
6,0.020000000000000018
7,0.020000000000000018
8,0.020000000000000018
9,-0.019999999999999973
10,-0.039999999999999994
11,0.0
12,-0.019999999999999973
13,-0.019999999999999973
14,-0.06000000000000005
15,-0.039999999999999994
16,-0.039999999999999994
17,-0.019999999999999928
18,-0.07999999999999993
19,4.4408920985006264E-17
20,0.020000000000000018
21,0.020000000000000018
22,-0.019999999999999928
23,-0.039999999999999994
24,0.0
25,0.020000000000000018
26,0.0
27,0.0
28,4.4408920985006264E-17
29,-0.05999999999999996
30,0.0
31,0.0
32,-0.039999999999999904
33,-0.019999999999999973
34,0.0
35,0.020000000000000018
36,0.0
37,-0.039999999999999994
38,-0.07999999999999999
39,-0.05999999999999996
40,0.020000000000000018
41,0.0
42,0.0
43,-0.039999999999999945
44,-0.09999999999999991
45,-0.07999999999999999
46,-0.06754887502163469
47,0.0
48,0.020000000000000018
49,4.4408920985006264E-17
50,4.4408920985006264E-17
51,4.4408920985006264E-17
52,-0.019999999999999928
53,-0.05999999999999996
54,-0.06000000000000001
55,-0.06000000000000001
56,-0.039999999999999994
57,-0.05999999999999996
58,-0.09999999999999987
59,-0.019999999999999973
60,0.020000000000000018
61,0.020000000000000018
62,-0.07999999999999999
63,-0.08000000000000003
64,-0.09999999999999991
65,-0.09999999999999991
66,-0.020000000000000018
67,0.020000000000000018
68,0.0
69,4.4408920985006264E-17
70,-0.019999999999999973
71,0.0
72,-0.07999999999999999
73,-0.0675488750216346
74,-0.10754887502163468
75,0.0
76,-0.06000000000000005
77,-0.07999999999999999
78,-0.05999999999999992
79,-0.05999999999999992
80,0.020000000000000018
81,0.020000000000000018
82,-0.019999999999999928
83,-0.12754887502163476
84,-0.09999999999999991
85,-0.08000000000000003
86,-0.040000000000000036
87,-0.019999999999999973
88,0.020000000000000018
89,-0.019999999999999973
90,0.020000000000000018
91,-0.039999999999999945
92,-0.06754887502163465
93,-0.0675488750216346
94,-0.06754887502163465
95,-0.06000000000000005
96,-0.06000000000000001
97,-0.07999999999999993
98,4.4408920985006264E-17
99,-0.039999999999999945
100,0.020000000000000018
101,0.020000000000000018
102,-0.040000000000000036
103,-0.07999999999999999
104,-0.13999999999999996
105,-0.05999999999999987
106,0.0
107,-0.039999999999999994
108,-0.039999999999999945
109,-0.05999999999999992
110,-0.05999999999999996
111,-0.05999999999999996
112,-0.11999999999999993
113,-0.12000000000000002
114,4.4408920985006264E-17
115,-0.08000000000000007
116,-0.05999999999999996
117,-0.04754887502163467
118,4.4408920985006264E-17
119,-0.039999999999999994
120,0.020000000000000018
121,0.020000000000000018
122,-0.07999999999999993
123,-0.08000000000000003
124,-0.020000000000000018
125,-0.039999999999999945
126,-0.020000000000000018
127,-0.040000000000000036
128,-0.019999999999999973
129,-0.039999999999999945
130,-0.019999999999999973
131,-0.09999999999999991
132,-0.11999999999999997
133,-0.11999999999999997
134,-0.12754887502163476
135,-0.08000000000000003
136,-0.019999999999999973
137,0.020000000000000018
138,-0.039999999999999904
139,-0.039999999999999945
140,0.020000000000000018
141,0.020000000000000018
142,-0.040000000000000036
143,-0.13999999999999985
144,-0.1399999999999999
145,-0.040000000000000036
146,-0.05999999999999996
147,-0.020000000000000018
148,4.4408920985006264E-17
149,-0.039999999999999945
150,-0.05999999999999987
151,-0.05999999999999987
152,-0.12754887502163464
153,-0.07999999999999989
154,-0.1
155,-0.1
156,-0.019999999999999973
157,4.4408920985006264E-17
158,-0.019999999999999928
159,4.4408920985006264E-17
160,0.020000000000000018
161,0.020000000000000018
162,-0.05999999999999996
163,-0.10000000000000005
164,-0.1
165,-0.06000000000000001
166,-0.040000000000000036
167,0.0
168,-0.019999999999999973
169,-0.05999999999999996
170,-0.019999999999999973
171,-0.039999999999999994
172,-0.15999999999999998
173,-0.07999999999999999
174,-0.06000000000000005
175,-0.06000000000000001
176,-0.019999999999999973
177,-0.05999999999999992
178,-0.05999999999999987
179,-0.07999999999999993
180,0.020000000000000018
181,0.020000000000000018
182,-0.020000000000000018
183,-0.10000000000000005
184,-0.09999999999999995
185,-0.039999999999999994
186,0.0
187,-0.020000000000000018
188,0.020000000000000018
189,0.020000000000000018
190,0.020000000000000018
191,-0.07999999999999993
192,-0.10754887502163464
193,-0.16754887502163457
194,-0.10754887502163472
195,-0.06000000000000005
196,-0.019999999999999973
197,4.4408920985006264E-17
198,-0.039999999999999945
199,-0.019999999999999928
200,0.020000000000000018
