iteration,value
1,3025.1
2,2945.5
3,2945.5
4,2945.2
5,2925.0
6,2918.6
7,2910.5
8,2883.8
9,2883.8
10,2883.8
11,2866.3
12,2832.4
13,2832.4
14,2832.4
15,2805.6
16,2805.6
17,2795.3
18,2789.3
19,2779.5
20,2759.8
21,2735.0
22,2721.2
23,2716.7
24,2716.7
25,2716.7
26,2716.7
27,2703.2
28,2703.2
29,2703.2
30,2684.4
31,2675.0
32,2658.6
33,2658.6
34,2658.6
35,2658.6
36,2629.4
37,2611.8
38,2611.8
39,2602.4
40,2595.0
41,2595.0
42,2595.0
43,2595.0
44,2595.0
45,2595.0
46,2588.5
47,2588.5
48,2588.5
49,2588.5
50,2588.5
51,2587.6
52,2587.6
53,2587.6
54,2587.6
55,2570.0
56,2570.0
57,2570.0
58,2548.1
59,2548.1
60,2548.1
61,2548.1
62,2548.1
63,2548.1
64,2548.1
65,2548.1
66,2548.1
67,2548.1
68,2548.1
69,2548.1
70,2548.1
71,2533.1
72,2533.1
73,2532.7
74,2532.7
75,2532.7
76,2532.7
77,2532.7
78,2532.7
79,2505.3
80,2490.8
81,2490.8
82,2490.8
83,2490.8
84,2490.8
85,2490.8
86,2490.8
87,2490.8
88,2490.8
89,2490.8
90,2490.8
91,2490.8
92,2490.2
93,2490.2
94,2490.2
95,2490.2
96,2490.2
97,2490.2
98,2490.2
99,2490.2
100,2490.2
101,2490.2
102,2490.2
103,2490.2
104,2490.2
105,2483.6
106,2483.6
107,2483.6
108,2474.0
109,2474.0
110,2474.0
111,2474.0
112,2474.0
113,2474.0
114,2474.0
115,2474.0
116,2474.0
117,2474.0
118,2474.0
119,2474.0
120,2474.0
121,2474.0
122,2474.0
123,2474.0
124,2474.0
125,2474.0
126,2474.0
127,2474.0
128,2474.0
129,2474.0
130,2474.0
131,2474.0
132,2467.4
133,2467.4
134,2467.4
135,2467.4
136,2467.4
137,2467.4
138,2467.4
139,2467.4
140,2467.4
141,2467.4
142,2467.4
143,2467.4
144,2467.4
145,2467.4
146,2467.4
147,2467.4
148,2467.4
149,2467.4
150,2467.4
151,2467.4
152,2467.4
153,2467.4
154,2467.4
155,2467.4
156,2467.4
157,2467.4
158,2467.4
159,2467.4
160,2467.4
161,2467.4
162,2467.4
163,2453.2
164,2453.2
165,2453.2
166,2453.2
167,2453.2
168,2453.2
169,2453.2
170,2453.2
171,2453.2
172,2453.2
173,2453.2
174,2453.2
175,2453.2
176,2453.2
177,2453.2
178,2453.2
179,2453.2
180,2453.2
181,2453.2
182,2453.2
183,2453.2
184,2453.2
185,2453.2
186,2453.2
187,2453.2
188,2453.2
189,2453.2
190,2453.2
191,2453.2
192,2453.2
193,2449.2
194,2449.2
195,2449.2
196,2449.2
197,2449.2
198,2449.2
199,2449.2
200,2449.2
