iteration,value
1,0.0
2,-0.22532763660014452
3,-0.011873409634140986
4,0.013025980561395523
5,-0.04085196430740046
6,-0.010286045201871864
7,-0.04814365283769202
8,-0.01688203919660438
9,-0.024918234517933423
10,-0.4168972679072157
11,-0.24281854015383852
12,-0.26921846926093057
13,-0.3091174479526814
14,-0.27963479590389606
15,-0.29391368787299854
16,-0.25330846914760685
17,-0.24872601527583912
18,-0.23448794493070846
19,-0.1944395592547937
20,-0.15126588697316476
21,-0.1098891526055981
22,-0.09163638690942166
23,-0.08858459909513972
24,-0.06685453621148665
25,-0.06788345438157947
26,-0.05464103104052627
27,-0.046793907118409715
28,-0.04199052679305919
29,-0.04182596480440655
30,-0.05529477894433703
31,-0.060209359975126685
32,-0.054146001795129316
33,-0.06016341499396276
34,-0.061593035282662044
35,-0.07343182820165657
36,-0.0796025207624794
37,-0.08437189245636927
38,-0.08740064571416814
39,-0.0785680868788425
40,-0.06417825472701821
41,-0.061273826224415774
42,-0.04862457484872942
43,-0.037791860882406825
44,-0.03390680631165614
45,-0.028383569419090947
46,-0.02088372669643044
47,-0.012658721018148444
48,-0.014046501447458315
49,-0.02117501215799984
50,-0.02691176408818734
51,-0.03660917324469341
52,-0.043424650389251605
53,-0.040774589002361104
54,-0.04145037592781975
55,-0.04104930086097976
56,-0.044583278868684274
57,-0.04568035688452943
58,-0.04302792172309884
59,-0.04023693163373894
60,-0.03416400451692305
61,-0.030781412107712923
62,-0.0275211190680849
63,-0.024521004551908376
64,-0.02261400172550059
65,-0.019319696141713118
66,-0.021295102638736553
67,-0.0198973153636278
68,-0.022603607918469316
69,-0.026994837386431714
70,-0.028996939155736846
71,-0.03181182984274509
72,-0.032069431396354056
73,-0.03310787887846471
74,-0.030956727657418838
75,-0.022013755649708998
76,-0.022165380180062977
77,-0.015716083978435734
78,-0.011260210533836145
79,-0.005989318167901514
80,-0.0037296153332785132
81,-8.785198892395041E-4
82,-3.3835822066263786E-5
83,-3.1384421687663533E-4
84,-0.0028770541942931605
85,-6.262063815468011E-4
86,-0.0032645434266555195
87,-0.00553552842910543
88,-0.008099588567215533
89,-0.005344389531314242
90,-0.011035099757061007
91,-0.01064228699378389
92,-0.010960682125355259
93,-0.014213002731178115
94,-0.013963607611213824
95,-0.015090684290398792
96,-0.011587985224016384
97,-0.009766365212673688
98,-0.011180524195422193
99,-0.007912562786195032
100,-0.006778780650038785
101,-0.002816067276596712
102,-5.184722551117016E-4
103,4.1964063729440506E-4
104,0.00276472120075093
105,0.0039208177081766936
106,0.004120284466787227
107,0.006319285244237615
108,0.008781323592531276
109,0.0064307260935432264
110,0.003228500788572308
111,0.0016245774346802743
112,6.83755613738235E-5
113,-2.700858045104226E-4
114,-0.004821157784206243
115,-0.005674731310202441
116,-0.008734865464166663
117,-0.010432197981075263
118,-0.008846429491477714
119,-0.008484068323186511
120,-0.005951773922679937
121,-0.003832831073466414
122,-0.0035985423512642444
123,-0.0027365604560000366
124,-0.0038309292831452345
125,-0.002643005392410869
126,-0.0025661319001296866
127,0.0014471915369502764
128,1.6182257679866474E-4
129,0.0010290777322378819
130,-0.0017462372477051956
131,-0.003478872846239112
132,-0.002948366510277145
133,-5.510988699288343E-4
134,-4.894340971530297E-4
135,-1.9228069860370843E-4
136,-0.0037928193083101914
137,-0.00403506323527969
138,-0.006139304607079943
139,-0.004665399782144064
140,-5.364188898384636E-4
141,2.557667485271864E-4
142,8.790623318353675E-4
143,0.0017827939568957785
144,0.0021116358593257
145,0.0034678896072000143
146,0.0053817339375771935
147,0.007130334139884065
148,0.006829620962288141
149,0.006962441759790172
150,0.005671579813208006
151,0.004071667286025571
152,0.004407607722835838
153,0.00316388431385648
154,0.0032959968060743083
155,0.0038558671178619886
156,0.0022940995971924226
157,0.0011232635847165718
158,-0.0027612730943423537
159,-0.0013398938350593693
160,-6.910566658405503E-4
161,-0.0022993916039633967
162,-0.0023274760101852808
163,-0.0026609161206449183
164,-0.0031659154793873155
165,-0.003776646606430667
166,-0.0026183390717233303
167,-0.0021265261580897033
168,-0.0017798293475014492
169,-0.0018725331523715028
170,-0.002618337829776651
171,-0.003730342694317823
172,-0.004995256046851226
173,-0.006236682216645662
174,-0.00521741987266946
175,-0.005010702806493006
176,-0.003769893735512131
177,-0.0043449551796971965
178,-0.005500731018375582
179,-0.004990045180359681
180,-0.0020094188604566467
181,-9.515080465274828E-4
182,0.0013009099725018291
183,0.0014030723180886717
184,0.0013192223944687332
185,9.881329362908086E-4
186,0.0015769193243627467
187,0.0026579713572847385
188,0.00453424245623979
189,0.004472112404481398
190,0.004008406958931498
191,0.0012173925905482718
192,0.0020622861624966403
193,0.0013248090537002267
194,1.8248306299861738E-5
195,-0.0016406854610460098
196,-0.0020705762217280823
197,-0.004588374828840891
198,-0.0056214306204078746
199,-0.0047867306584322925
200,-0.0026386167456447394
