iteration,value
1,0.0
2,-0.3135797598383877
3,-0.1387843533102119
4,-0.036345517513163936
5,-0.05519567872599947
6,-0.06667760367936111
7,-0.028580930838298935
8,-0.02908791738583958
9,0.0015578447304802402
10,-0.6987538524910073
11,-0.41964852450912915
12,-0.2675746734026724
13,-0.250551562675037
14,-0.18530279269329009
15,-0.13357721115809945
16,-0.1258902963712478
17,-0.10239713048833891
18,-0.10010718970716023
19,-0.0506510177025075
20,-0.004668949102435449
21,-0.03520274145525833
22,-0.027185312389962246
23,-0.025426816538607656
24,-0.013645827927176168
25,0.00488555340061454
26,0.02016733606112613
27,0.011328436000196063
28,-0.02200305072941324
29,-0.01832652767884302
30,-0.02610032735572363
31,-0.009845577605961409
32,0.007903844716645469
33,0.019163624435568828
34,0.0030402544121205465
35,-0.010121325262786817
36,-0.021104482688758707
37,-0.016535513975446926
38,-0.030010232309763896
39,-0.009885348745462652
40,-0.02499840829168285
41,-0.03946077299953728
42,-0.0389979584555701
43,-0.020537711040818852
44,-0.023024166420495696
45,-0.016783917866146525
46,-0.0034069315784553077
47,-0.016920667366737453
48,-0.009231444085890116
49,0.0051809356408673455
50,-0.011569375235553259
51,-0.014421488121981695
52,-0.0035492534230803672
53,0.007771326477161678
54,0.031286167759162264
55,0.005704743356968312
56,0.014558953924913975
57,0.017596586764811906
58,0.013898629980596433
59,0.0035472976293856374
60,-0.0029198222080842884
61,-0.01958910188743961
62,-0.015524269229436883
63,-0.02067163885976897
64,0.0032909762002263144
65,0.006388721065458869
66,-0.0015155799442734042
67,0.003464421401149531
68,0.01602770682163912
69,0.0038975386787394985
70,0.0277555287626009
71,0.011417436179854978
72,0.004586026721571046
73,0.012493642838566753
74,0.006056229420014847
75,-0.002873946595601029
76,0.003574683230746456
77,-0.003310670486298939
78,0.009400982445503313
79,-0.01617600588866066
80,-0.01032276084102024
81,-0.0017752235922488646
82,-0.0016031170149298335
83,0.01071489258880216
84,0.01871433460584939
85,0.0056187708348743644
86,0.0069705721398903185
87,0.009614454018302654
88,0.011883644933885273
89,0.02269045878269562
90,0.007128494214172143
91,0.002914950592601717
92,-0.00468386472142861
93,-0.0032044345666401687
94,-0.012620416449335847
95,-0.018565787516127162
96,-0.015746752685493325
97,-0.019064108545060354
98,-0.020382514266377827
99,-0.021155710068963617
100,-0.019595223679570162
101,-0.01748449664976832
102,-0.009575473147533375
103,1.5613454386804727E-4
104,0.023412134244528992
105,0.018836611205966025
106,0.019103141060617723
107,0.002648889345443184
108,0.018445701513370837
109,-0.00510014454165697
110,0.005341231510788047
111,0.021883402093669634
112,0.009926677133979234
113,4.81574695170095E-4
114,-0.006200938393801714
115,-0.005024209215740383
116,0.004264354168557349
117,-0.017263478596652095
118,0.0019003413133501957
119,-0.0023347838886843774
120,-0.031769738475286725
121,-0.007825786321645944
122,-0.013660706813460455
123,-0.004230073814700508
124,-0.010051687409664245
125,-0.01112682602298165
126,0.0010780884250166877
127,0.01767240843050113
128,-0.005931464339489901
129,0.004632289912626941
130,-0.0014814877450927133
131,0.008636062486868856
132,0.006250270894704801
133,0.01385639762798423
134,0.02160319349415385
135,0.03200605903412821
136,0.017861977792166094
137,0.022311185932884347
138,0.015062653698147766
139,0.021590141833091558
140,0.002846419329384453
141,0.021142232720484634
142,0.028176861798510512
143,0.014921583734031917
144,-0.003988129637705562
145,-3.2056934220277E-4
146,-0.008798472604494446
147,-0.006345611873956258
148,-0.010148323654217074
149,0.0046786721389473485
150,-0.020053652868527738
151,-0.022073669814199958
152,-0.008042077563924855
153,-0.005993987892713659
154,-0.005647157262418623
155,0.01118888515394636
156,0.012403658526953621
157,0.014353877423422645
158,-0.007681097692047656
159,-0.005060662464882548
160,-0.005111997474363084
161,-0.001044688689722717
162,0.004439090163470882
163,-0.011498252612070515
164,0.0058921788283614164
165,0.003178900647290872
166,-0.02140164614722051
167,0.015695482964940922
168,0.02058068484927269
169,0.009004386067114446
170,-0.009259898619479711
171,-0.003452134924771455
172,-0.007680122584507521
173,-0.004213813229816355
174,-0.004806930391255837
175,0.011932043012546866
176,-0.0019361277225036888
177,0.009484670916187609
178,0.033266438460353306
179,0.033511903527354246
180,0.02134248809754611
181,0.03167180183453986
182,0.014443985400065995
183,0.0042162329540446075
184,0.011137431390217122
185,0.010542354459063773
186,0.0018407453100114158
187,-0.023487231565842072
188,-0.02603958112326952
189,-0.016366825541239537
190,-0.009639319398653656
191,-0.006285781619660735
192,-0.014530556558997553
193,-0.01162431495829357
194,-0.027823629697339293
195,-0.03620964292405697
196,-0.017928835178715952
197,-0.007952880453036904
198,-0.01927370607159067
199,-6.731717515249703E-4
200,0.007933992556711233
