iteration,value
0,288499.61207955226
1,288169.7339869593
2,258720.71813774068
3,252630.29392169346
4,252310.77409025276
5,252309.4494876365
6,244984.8262080322
7,244984.8262080322
8,241152.79679772328
9,241152.79679772328
10,241131.5133561679
11,240970.8201286067
12,240940.72976366585
13,240940.72976366585
14,240940.72976366585
15,240940.72976366585
16,240940.72976366585
17,240940.72976366585
18,240940.43181863855
19,240940.43181863855
20,240940.43181863855
21,240940.43181863855
22,240940.43181863855
23,240940.43181863855
24,240940.43181863855
25,240940.43181863855
26,240940.43181863855
27,240940.43181863855
28,240940.43181863855
29,240940.43181863855
30,240940.43181863855
31,240931.57034060344
32,240931.57034060344
33,240931.57034060344
34,240931.57034060344
35,240931.57034060344
36,240931.57034060344
37,240931.57034060344
38,240931.57034060344
39,240931.57034060344
40,240931.57034060344
41,240931.57034060344
42,240931.57034060344
43,240931.57034060344
44,240931.57034060344
45,240931.57034060344
46,240931.57034060344
47,240931.57034060344
48,240931.57034060344
49,240931.57034060344
50,240931.57034060344
51,240931.57034060344
52,240931.57034060344
53,240931.57034060344
54,240931.57034060344
55,240931.57034060344
56,240931.57034060344
57,240931.57034060344
58,240931.57034060344
59,240931.57034060344
60,240931.57034060344
61,240931.57034060344
62,240931.57034060344
63,240931.57034060344
64,240931.57034060344
65,240931.57034060344
66,240931.57034060344
67,240931.57034060344
68,240931.57034060344
69,240931.57034060344
70,240931.57034060344
71,240931.57034060344
72,240931.57034060344
73,240931.57034060344
74,240931.57034060344
75,240931.57034060344
76,240931.57034060344
77,240931.57034060344
78,240931.57034060344
79,240931.57034060344
80,240931.57034060344
81,240931.57034060344
82,240931.57034060344
83,240931.57034060344
84,240931.57034060344
85,240931.57034060344
86,240931.57034060344
87,240931.57034060344
88,240931.57034060344
89,240931.57034060344
90,240931.57034060344
91,240931.57034060344
92,240931.57034060344
93,240931.57034060344
94,240931.57034060344
95,240931.57034060344
96,240931.57034060344
97,240931.57034060344
98,240931.57034060344
99,240931.57034060344
100,240931.57034060344
101,240931.57034060344
102,240931.57034060344
103,240931.57034060344
104,240931.57034060344
105,240931.57034060344
106,240931.57034060344
107,240931.57034060344
108,240931.57034060344
109,240931.57034060344
110,240931.57034060344
111,240931.57034060344
112,240931.57034060344
113,240931.57034060344
114,240931.57034060344
115,240931.57034060344
116,240931.57034060344
117,240931.57034060344
118,240931.57034060344
119,240931.57034060344
120,240931.57034060344
121,240931.57034060344
122,240931.57034060344
123,240931.57034060344
124,240931.57034060344
125,240931.57034060344
126,240931.57034060344
127,240931.57034060344
128,240931.57034060344
129,240931.57034060344
130,240931.57034060344
131,240931.57034060344
132,240931.57034060344
133,240931.57034060344
134,240931.57034060344
135,240931.57034060344
136,240931.57034060344
137,240931.57034060344
138,240931.57034060344
139,240931.57034060344
140,240931.57034060344
141,240931.57034060344
142,240931.57034060344
143,240931.57034060344
144,240931.57034060344
145,240931.57034060344
146,240931.57034060344
147,240931.57034060344
148,240931.57034060344
149,240931.57034060344
150,240931.57034060344
151,240931.57034060344
152,240931.57034060344
153,240931.57034060344
154,240931.57034060344
155,240931.57034060344
156,240931.57034060344
157,240931.57034060344
158,240931.57034060344
159,240931.57034060344
160,240931.57034060344
161,240931.57034060344
162,240931.57034060344
163,240931.57034060344
164,240931.57034060344
165,240931.57034060344
166,240931.57034060344
167,240931.57034060344
168,240931.57034060344
169,240931.57034060344
170,240931.57034060344
171,240931.57034060344
172,240931.57034060344
173,240931.57034060344
174,240931.57034060344
175,240931.57034060344
176,240931.57034060344
177,240931.57034060344
178,240931.57034060344
179,240931.57034060344
180,240931.57034060344
181,240931.57034060344
