iteration,value
0,0.6465283569066348
1,0.6101135051682979
2,0.5905559042422809
3,0.567590427246871
4,0.567590427246871
5,0.567590427246871
6,0.5642304565347622
7,0.5616728633410017
8,0.5616565707101372
9,0.5614497962836047
10,0.5614497962836047
11,0.5614497962836047
12,0.5614497962836047
13,0.5614497962836047
14,0.5614497962836047
15,0.5614497962836047
16,0.5614375598132814
17,0.5614375598132814
18,0.5614375598132814
19,0.5614375598132814
20,0.5614375598132814
21,0.5614375598132814
22,0.5614375598132814
23,0.5614375598132814
24,0.5614375598132814
25,0.5614375598132814
26,0.5614375598132814
27,0.5614375598132814
28,0.5614375598132814
29,0.5614375598132814
30,0.5614375598132814
31,0.5614375598132814
32,0.5614375598132814
33,0.5614375598132814
34,0.5614375598132814
35,0.5614375598132814
36,0.5614375598132814
37,0.5614375598132814
38,0.5614375598132814
39,0.5614375598132814
40,0.5614375598132814
41,0.5614375598132814
42,0.5614375598132814
43,0.5614375598132814
44,0.5614375598132814
45,0.5614375598132814
46,0.5614375598132814
47,0.5614375598132814
48,0.5614375598132814
49,0.5614375598132814
50,0.5614375598132814
51,0.5614375598132814
52,0.5614375598132814
53,0.5614375598132814
54,0.5614375598132814
55,0.5614375598132814
56,0.5614375598132814
57,0.5614375598132814
58,0.5614375598132814
59,0.5614375598132814
60,0.5614375598132814
61,0.5614375598132814
62,0.5614375598132814
63,0.5614375598132814
64,0.5614375598132814
65,0.5614375598132814
66,0.5614375598132814
67,0.5614375598132814
68,0.5614375598132814
69,0.5614375598132814
70,0.5614375598132814
71,0.5614375598132814
72,0.5614375598132814
73,0.5614375598132814
74,0.5614375598132814
75,0.5614375598132814
76,0.5614375598132814
77,0.5614375598132814
78,0.5614375598132814
79,0.5614375598132814
80,0.5614375598132814
81,0.5614375598132814
82,0.5614375598132814
83,0.5614375598132814
84,0.5614375598132814
85,0.5614375598132814
86,0.5614375598132814
87,0.5614375598132814
88,0.5614375598132814
89,0.5614375598132814
90,0.5614375598132814
91,0.5614375598132814
92,0.5614375598132814
93,0.5614375598132814
94,0.5614375598132814
95,0.5614375598132814
96,0.5614375598132814
97,0.5614375598132814
98,0.5614375598132814
99,0.5614375598132814
100,0.5614375598132814
101,0.5614375598132814
102,0.5614375598132814
103,0.5614375598132814
104,0.5614375598132814
105,0.5614375598132814
106,0.5614375598132814
107,0.5614375598132814
108,0.5614375598132814
109,0.5614375598132814
110,0.5614375598132814
111,0.5614375598132814
112,0.5614375598132814
113,0.5614375598132814
114,0.5614375598132814
115,0.5614375598132814
116,0.5614375598132814
117,0.5614375598132814
118,0.5614375598132814
119,0.5614375598132814
120,0.5614375598132814
121,0.5614375598132814
122,0.5614375598132814
123,0.5614375598132814
124,0.5614375598132814
125,0.5614375598132814
126,0.5614375598132814
127,0.5614375598132814
128,0.5614375598132814
129,0.5614375598132814
130,0.5614375598132814
131,0.5614375598132814
132,0.5614375598132814
133,0.5614375598132814
134,0.5614375598132814
135,0.5614375598132814
136,0.5614375598132814
137,0.5614375598132814
138,0.5614375598132814
139,0.5614375598132814
140,0.5614375598132814
141,0.5614375598132814
142,0.5614375598132814
143,0.5614375598132814
144,0.5614375598132814
145,0.5614375598132814
146,0.5614375598132814
147,0.5614375598132814
148,0.5614375598132814
149,0.5614375598132814
150,0.5614375598132814
151,0.5614375598132814
152,0.5614375598132814
153,0.5614375598132814
154,0.5614375598132814
155,0.5614375598132814
156,0.5614375598132814
157,0.5614375598132814
158,0.5614375598132814
159,0.5614375598132814
160,0.5614375598132814
161,0.5614375598132814
162,0.5614375598132814
163,0.5614375598132814
164,0.5614375598132814
165,0.5614375598132814
166,0.5614375598132814
167,0.5614375598132814
168,0.5614375598132814
169,0.5614375598132814
170,0.5614375598132814
171,0.5614375598132814
172,0.5614375598132814
173,0.5614375598132814
174,0.5614375598132814
175,0.5614375598132814
176,0.5614375598132814
177,0.5614375598132814
178,0.5614375598132814
179,0.5614375598132814
180,0.5614375598132814
181,0.5614375598132814
182,0.5614375598132814
183,0.5614375598132814
184,0.5614375598132814
185,0.5614375598132814
186,0.5614375598132814
187,0.5614375598132814
188,0.5614375598132814
189,0.5614375598132814
190,0.5614375598132814
191,0.5614375598132814
192,0.5614375598132814
193,0.5614375598132814
194,0.5614375598132814
195,0.5614375598132814
196,0.5614375598132814
197,0.5614375598132814
198,0.5614375598132814
199,0.5614375598132814
200,0.5614375598132814
201,0.5614375598132814
202,0.5614375598132814
203,0.5614375598132814
204,0.5614375598132814
205,0.5614375598132814
206,0.5614375598132814
207,0.5614375598132814
208,0.5614375598132814
209,0.5614375598132814
210,0.5614375598132814
211,0.5614375598132814
212,0.5614375598132814
213,0.5614375598132814
214,0.5614375598132814
215,0.5614375598132814
216,0.5614375598132814
217,0.5614375598132814
218,0.5614375598132814
219,0.5614375598132814
220,0.5614375598132814
221,0.5614375598132814
222,0.5614375598132814
223,0.5614375598132814
224,0.5614375598132814
225,0.5614375598132814
226,0.5614375598132814
227,0.5614375598132814
228,0.5614375598132814
229,0.5614375598132814
230,0.5614375598132814
231,0.5614375598132814
232,0.5614375598132814
233,0.5614375598132814
234,0.5614375598132814
235,0.5614375598132814
236,0.5614375598132814
237,0.5614375598132814
238,0.5614375598132814
239,0.5614375598132814
240,0.5614375598132814
241,0.5614375598132814
242,0.5614375598132814
243,0.5614375598132814
244,0.5614375598132814
245,0.5614375598132814
246,0.5614375598132814
247,0.5614375598132814
248,0.5614375598132814
249,0.5614375598132814
250,0.5614375598132814
251,0.5614375598132814
252,0.5614375598132814
253,0.5614375598132814
254,0.5614375598132814
255,0.5614375598132814
256,0.5614375598132814
257,0.5614375598132814
258,0.5614375598132814
259,0.5614375598132814
260,0.5614375598132814
261,0.5614375598132814
262,0.5614375598132814
263,0.5614375598132814
264,0.5614375598132814
265,0.5614375598132814
266,0.5614375598132814
267,0.5614375598132814
268,0.5614375598132814
269,0.5614375598132814
270,0.5614375598132814
271,0.5614375598132814
272,0.5614375598132814
273,0.5614375598132814
274,0.5614375598132814
275,0.5614375598132814
276,0.5614375598132814
277,0.5614375598132814
278,0.5614375598132814
279,0.5614375598132814
280,0.5614375598132814
281,0.5614375598132814
282,0.5614375598132814
283,0.5614375598132814
284,0.5614375598132814
285,0.5614375598132814
286,0.5614375598132814
287,0.5614375598132814
288,0.5614375598132814
289,0.5614375598132814
290,0.5614375598132814
291,0.5614375598132814
292,0.5614375598132814
293,0.5614375598132814
294,0.5614375598132814
295,0.5614375598132814
296,0.5614375598132814
297,0.5614375598132814
298,0.5614375598132814
299,0.5614375598132814
300,0.5614375598132814
301,0.5614375598132814
302,0.5614375598132814
303,0.5614375598132814
304,0.5614375598132814
305,0.5614375598132814
306,0.5614375598132814
307,0.5614375598132814
308,0.5614375598132814
309,0.5614375598132814
310,0.5614375598132814
311,0.5614375598132814
312,0.5614375598132814
313,0.5614375598132814
