iteration,value
0,-114.60565070697001
1,-120.24201305793994
2,-121.64049690004497
3,-124.09400709093822
4,-125.25569737262818
5,-131.20844110752904
6,-131.61763169967588
7,-139.03801631237235
8,-139.7048414330924
9,-139.7048414330924
10,-139.7048414330924
11,-139.7048414330924
12,-139.7048414330924
13,-139.7048414330924
14,-140.3012625708716
15,-140.3012625708716
16,-140.3012625708716
17,-140.3012625708716
18,-140.3012625708716
19,-140.3012625708716
20,-140.3012625708716
21,-140.3012625708716
22,-140.36252487022782
23,-140.36252487022782
24,-140.36252487022782
25,-140.36252487022782
26,-140.36252487022782
27,-140.36252487022782
28,-140.36252487022782
29,-140.36252487022782
30,-140.36252487022782
31,-140.36252487022782
32,-140.36252487022782
33,-140.36252487022782
34,-140.36252487022782
35,-140.36252487022782
36,-140.36252487022782
37,-140.36252487022782
38,-140.36252487022782
39,-140.36252487022782
40,-140.36252487022782
41,-140.36252487022782
42,-140.36252487022782
43,-140.36252487022782
44,-140.36252487022782
45,-140.36252487022782
46,-140.36252487022782
47,-140.36252487022782
48,-140.36252487022782
49,-140.36252487022782
50,-140.36252487022782
51,-140.36252487022782
52,-140.36252487022782
53,-140.36252487022782
54,-140.36252487022782
55,-140.36252487022782
56,-140.36252487022782
57,-140.36252487022782
58,-140.36252487022782
59,-140.36252487022782
60,-140.36252487022782
61,-140.36252487022782
62,-140.36252487022782
63,-140.36252487022782
64,-140.36252487022782
65,-140.36252487022782
66,-140.36252487022782
67,-140.36252487022782
68,-140.36252487022782
69,-140.36252487022782
70,-140.36252487022782
71,-140.36252487022782
72,-140.36252487022782
73,-140.36252487022782
74,-140.36252487022782
75,-140.36252487022782
76,-140.36252487022782
77,-140.36252487022782
78,-140.36252487022782
79,-140.36252487022782
80,-140.36252487022782
81,-140.36252487022782
82,-140.36252487022782
83,-140.36252487022782
84,-140.36252487022782
85,-140.36252487022782
86,-140.36252487022782
87,-140.36252487022782
88,-140.36252487022782
89,-140.36252487022782
90,-140.36252487022782
91,-140.36252487022782
92,-140.36252487022782
93,-140.36252487022782
94,-140.36252487022782
95,-140.36252487022782
96,-140.36252487022782
97,-140.36252487022782
98,-140.36252487022782
99,-140.36252487022782
100,-140.36252487022782
101,-140.36252487022782
102,-140.36252487022782
103,-140.36252487022782
104,-140.36252487022782
105,-140.36252487022782
106,-140.36252487022782
107,-140.36252487022782
108,-140.36252487022782
109,-140.36252487022782
110,-140.36252487022782
111,-140.36252487022782
112,-140.36252487022782
113,-140.36252487022782
114,-140.36252487022782
115,-140.36252487022782
116,-140.36252487022782
117,-140.36252487022782
118,-140.36252487022782
119,-140.36252487022782
120,-140.36252487022782
121,-140.36252487022782
122,-140.36252487022782
123,-140.36252487022782
124,-140.36252487022782
125,-140.36252487022782
126,-140.36252487022782
127,-140.36252487022782
128,-140.36252487022782
129,-140.36252487022782
130,-140.36252487022782
131,-140.36252487022782
132,-140.36252487022782
133,-140.36252487022782
134,-140.36252487022782
135,-140.36252487022782
136,-140.36252487022782
137,-140.36252487022782
138,-140.36252487022782
139,-140.36252487022782
140,-140.36252487022782
141,-140.36252487022782
142,-140.36252487022782
143,-140.36252487022782
144,-140.36252487022782
145,-140.36252487022782
146,-140.36252487022782
147,-140.36252487022782
148,-140.36252487022782
149,-140.36252487022782
150,-140.36252487022782
151,-140.36252487022782
152,-140.36252487022782
153,-140.36252487022782
154,-140.36252487022782
155,-140.36252487022782
156,-140.36252487022782
157,-140.36252487022782
158,-140.36252487022782
159,-140.36252487022782
160,-140.36252487022782
161,-140.36252487022782
162,-140.36252487022782
163,-140.36252487022782
164,-140.36252487022782
165,-140.36252487022782
166,-140.36252487022782
167,-140.36252487022782
168,-140.36252487022782
169,-140.36252487022782
170,-140.36252487022782
171,-140.36252487022782
172,-140.36252487022782
173,-140.36252487022782
174,-140.36252487022782
175,-140.36252487022782
176,-140.36252487022782
177,-140.36252487022782
178,-140.36252487022782
179,-140.36252487022782
180,-140.36252487022782
181,-140.36252487022782
182,-140.36252487022782
183,-140.36252487022782
184,-140.36252487022782
185,-140.36252487022782
186,-140.36252487022782
187,-140.36252487022782
188,-140.36252487022782
189,-140.36252487022782
190,-140.36252487022782
191,-140.36252487022782
192,-140.36252487022782
193,-140.36252487022782
194,-140.36252487022782
195,-140.36252487022782
196,-140.36252487022782
197,-140.36252487022782
198,-140.36252487022782
199,-140.36252487022782
200,-140.36252487022782
201,-140.36252487022782
202,-140.36252487022782
203,-140.36252487022782
204,-140.36252487022782
205,-140.36252487022782
206,-140.36252487022782
207,-140.36252487022782
208,-140.36252487022782
209,-140.36252487022782
210,-140.36252487022782
211,-140.36252487022782
212,-140.36252487022782
213,-140.36252487022782
214,-140.36252487022782
215,-140.36252487022782
216,-140.36252487022782
217,-140.36252487022782
218,-140.36252487022782
219,-140.36252487022782
220,-140.36252487022782
221,-140.36252487022782
222,-140.36252487022782
223,-140.36252487022782
224,-140.36252487022782
225,-140.36252487022782
226,-140.36252487022782
227,-140.36252487022782
228,-140.36252487022782
229,-140.36252487022782
230,-140.36252487022782
231,-140.36252487022782
232,-140.36252487022782
233,-140.36252487022782
234,-140.36252487022782
235,-140.36252487022782
236,-140.36252487022782
237,-140.36252487022782
238,-140.36252487022782
239,-140.36252487022782
240,-140.36252487022782
241,-140.36252487022782
242,-140.36252487022782
243,-140.36252487022782
244,-140.36252487022782
245,-140.36252487022782
246,-140.36252487022782
247,-140.36252487022782
248,-140.36252487022782
249,-140.36252487022782
250,-140.36252487022782
251,-140.36252487022782
252,-140.36252487022782
253,-140.36252487022782
254,-140.36252487022782
255,-140.36252487022782
256,-140.36252487022782
257,-140.36252487022782
258,-140.36252487022782
259,-140.36252487022782
260,-140.36252487022782
261,-140.36252487022782
262,-140.36252487022782
263,-140.36252487022782
264,-140.36252487022782
265,-140.36252487022782
266,-140.36252487022782
267,-140.36252487022782
268,-140.36252487022782
269,-140.36252487022782
270,-140.36252487022782
271,-140.36252487022782
272,-140.36252487022782
273,-140.36252487022782
274,-140.36252487022782
275,-140.36252487022782
276,-140.36252487022782
277,-140.36252487022782
278,-140.36252487022782
279,-140.36252487022782
280,-140.36252487022782
281,-140.36252487022782
282,-140.36252487022782
283,-140.36252487022782
284,-140.36252487022782
285,-140.36252487022782
286,-140.36252487022782
287,-140.36252487022782
288,-140.36252487022782
289,-140.36252487022782
290,-140.36252487022782
291,-140.36252487022782
292,-140.36252487022782
293,-140.36252487022782
294,-140.36252487022782
295,-140.36252487022782
296,-140.36252487022782
297,-140.36252487022782
298,-140.36252487022782
299,-140.36252487022782
300,-140.36252487022782
301,-140.36252487022782
302,-140.36252487022782
303,-140.36252487022782
304,-140.36252487022782
305,-140.36252487022782
306,-140.36252487022782
307,-140.36252487022782
308,-140.36252487022782
309,-140.36252487022782
310,-140.36252487022782
311,-140.36252487022782
312,-140.36252487022782
313,-140.36252487022782
314,-140.36252487022782
315,-140.36252487022782
316,-140.36252487022782
317,-140.36252487022782
318,-140.36252487022782
319,-140.36252487022782
320,-140.36252487022782
321,-140.36252487022782
322,-140.36252487022782
323,-140.36252487022782
324,-140.36252487022782
325,-140.36252487022782
326,-140.36252487022782
327,-140.36252487022782
328,-140.36252487022782
329,-140.36252487022782
330,-140.36252487022782
331,-140.36252487022782
332,-140.36252487022782
333,-140.36252487022782
334,-140.36252487022782
335,-140.36252487022782
336,-140.36252487022782
337,-140.36252487022782
338,-140.36252487022782
339,-140.36252487022782
340,-140.36252487022782
341,-140.36252487022782
342,-140.36252487022782
343,-140.36252487022782
344,-140.36252487022782
345,-140.36252487022782
346,-140.36252487022782
347,-140.36252487022782
348,-140.36252487022782
349,-140.36252487022782
350,-140.36252487022782
351,-140.36252487022782
352,-140.36252487022782
353,-140.36252487022782
354,-140.36252487022782
355,-140.36252487022782
356,-140.36252487022782
357,-140.36252487022782
358,-140.36252487022782
359,-140.36252487022782
360,-140.36252487022782
361,-140.36252487022782
362,-140.36252487022782
363,-140.36252487022782
364,-140.36252487022782
365,-140.36252487022782
366,-140.36252487022782
367,-140.36252487022782
368,-140.36252487022782
369,-140.36252487022782
370,-140.36252487022782
371,-140.36252487022782
372,-140.36252487022782
373,-140.36252487022782
374,-140.36252487022782
375,-140.36252487022782
376,-140.36252487022782
377,-140.36252487022782
378,-140.36252487022782
379,-140.36252487022782
380,-140.36252487022782
381,-140.36252487022782
382,-140.36252487022782
383,-140.36252487022782
384,-140.36252487022782
385,-140.36252487022782
386,-140.36252487022782
387,-140.36252487022782
388,-140.36252487022782
389,-140.36252487022782
390,-140.36252487022782
391,-140.36252487022782
392,-140.36252487022782
393,-140.36252487022782
394,-140.36252487022782
395,-140.36252487022782
396,-140.36252487022782
397,-140.36252487022782
398,-140.36252487022782
399,-140.36252487022782
400,-140.36252487022782
401,-140.36252487022782
402,-140.36252487022782
403,-140.36252487022782
404,-140.36252487022782
405,-140.36252487022782
406,-140.36252487022782
407,-140.36252487022782
408,-140.36252487022782
409,-140.36252487022782
410,-140.36252487022782
411,-140.36252487022782
412,-140.36252487022782
413,-140.36252487022782
414,-140.36252487022782
415,-140.36252487022782
416,-140.36252487022782
417,-140.36252487022782
418,-140.36252487022782
419,-140.36252487022782
420,-140.36252487022782
421,-140.36252487022782
422,-140.36252487022782
423,-140.36252487022782
424,-140.36252487022782
425,-140.36252487022782
426,-140.36252487022782
427,-140.36252487022782
428,-140.36252487022782
429,-140.36252487022782
430,-140.36252487022782
431,-140.36252487022782
432,-140.36252487022782
433,-140.36252487022782
434,-140.36252487022782
435,-140.36252487022782
436,-140.36252487022782
437,-140.36252487022782
438,-140.36252487022782
439,-140.36252487022782
440,-140.36252487022782
441,-140.36252487022782
442,-140.36252487022782
443,-140.36252487022782
444,-140.36252487022782
445,-140.36252487022782
446,-140.36252487022782
447,-140.36252487022782
448,-140.36252487022782
449,-140.36252487022782
450,-140.36252487022782
451,-140.36252487022782
452,-140.36252487022782
453,-140.36252487022782
454,-140.36252487022782
455,-140.36252487022782
456,-140.36252487022782
457,-140.36252487022782
458,-140.36252487022782
459,-140.36252487022782
460,-140.36252487022782
461,-140.36252487022782
462,-140.36252487022782
463,-140.36252487022782
464,-140.36252487022782
465,-140.36252487022782
466,-140.36252487022782
467,-140.36252487022782
468,-140.36252487022782
469,-140.36252487022782
470,-140.36252487022782
471,-140.36252487022782
472,-140.36252487022782
473,-140.36252487022782
474,-140.36252487022782
475,-140.36252487022782
476,-140.36252487022782
477,-140.36252487022782
478,-140.36252487022782
479,-140.36252487022782
480,-140.36252487022782
481,-140.36252487022782
482,-140.36252487022782
483,-140.36252487022782
484,-140.36252487022782
485,-140.36252487022782
486,-140.36252487022782
487,-140.36252487022782
488,-140.36252487022782
489,-140.36252487022782
490,-140.36252487022782
491,-140.36252487022782
492,-140.36252487022782
493,-140.36252487022782
494,-140.36252487022782
495,-140.36252487022782
496,-140.36252487022782
497,-140.36252487022782
498,-140.36252487022782
499,-140.36252487022782
