iteration,value
0,-180.5705197707636
1,-227.72012696847315
2,-269.42230147599946
3,-306.144605116172
4,-340.619683507658
5,-373.67436699533596
6,-403.0423759293593
7,-429.83867411694183
8,-453.9410181684445
9,-474.4653849551015
10,-491.42769251747507
11,-504.81024315378545
12,-514.4512768826763
13,-521.0296004682742
14,-526.5203101729777
15,-531.8291024930604
16,-536.3287279488111
17,-539.7092807753777
18,-541.8826617476325
19,-542.8285667621997
20,-542.8285667621997
21,-542.8285667621997
22,-542.8285667621997
23,-542.8285667621997
24,-542.8285667621997
25,-542.8285667621997
26,-542.8285667621997
27,-542.8285667621997
28,-542.8285667621997
29,-542.8285667621997
30,-542.8285667621997
31,-542.8285667621997
32,-542.8285667621997
33,-542.8285667621997
34,-542.8285667621997
35,-542.8285667621997
36,-542.8285667621997
37,-542.8285667621997
38,-542.8285667621997
39,-542.8285667621997
40,-542.8285667621997
41,-542.8285667621997
42,-542.8285667621997
43,-542.8285667621997
44,-542.8285667621997
45,-542.8285667621997
46,-542.8285667621997
47,-542.8285667621997
48,-542.8285667621997
49,-542.8285667621997
50,-542.8285667621997
51,-542.8285667621997
52,-542.8285667621997
53,-542.8285667621997
54,-542.8285667621997
55,-542.8285667621997
56,-542.8285667621997
57,-542.8285667621997
58,-542.8285667621997
59,-542.8285667621997
60,-542.8285667621997
61,-542.8285667621997
62,-542.8285667621997
63,-542.8285667621997
64,-542.8285667621997
65,-542.8285667621997
66,-542.8285667621997
67,-542.8285667621997
68,-542.8285667621997
69,-542.8285667621997
70,-542.8285667621997
71,-542.8285667621997
72,-542.8285667621997
73,-542.8285667621997
74,-542.8285667621997
75,-542.8285667621997
76,-542.8285667621997
77,-542.8285667621997
78,-542.8285667621997
79,-542.8285667621997
80,-542.8285667621997
81,-542.8285667621997
82,-542.8285667621997
83,-542.8285667621997
84,-542.8285667621997
85,-542.8285667621997
86,-542.8285667621997
87,-542.8285667621997
88,-542.8285667621997
89,-542.8285667621997
90,-542.8285667621997
91,-542.8285667621997
92,-542.8285667621997
93,-542.8285667621997
94,-542.8285667621997
95,-542.8285667621997
96,-542.8285667621997
97,-542.8285667621997
98,-542.8285667621997
99,-542.8285667621997
100,-542.8285667621997
101,-542.8285667621997
102,-542.8285667621997
103,-542.8285667621997
104,-542.8285667621997
105,-542.8285667621997
106,-542.8285667621997
107,-542.8285667621997
108,-542.8285667621997
109,-542.8285667621997
110,-542.8285667621997
111,-542.8285667621997
112,-542.8285667621997
113,-542.8285667621997
114,-542.8285667621997
115,-542.8285667621997
116,-542.8285667621997
117,-542.8285667621997
118,-542.8285667621997
119,-542.8285667621997
120,-542.8285667621997
121,-542.8285667621997
122,-542.8285667621997
123,-542.8285667621997
124,-542.8285667621997
125,-542.8285667621997
126,-542.8285667621997
127,-542.8285667621997
128,-542.8285667621997
129,-542.8285667621997
130,-542.8285667621997
131,-542.8285667621997
132,-542.8285667621997
